delivery_days,delay_days,is_late,payment_value,payment_installments,payment_type,total_price,freight_value,freight_ratio,customer_state,product_weight_g,product_photos_qty,product_description_lenght,product_volume,review_label
10.0,-16.0,0,210.72,4.0,1,189.9,20.82,0.10963665086887836,22,3133.0,1.0,281.0,8820.0,1
6.0,-19.0,0,93.65,4.0,1,78.0,15.65,0.20064102564102565,18,250.0,4.0,319.0,640.0,1
6.0,-18.0,0,979.45,6.0,1,950.0,29.45,0.031,17,1833.0,1.0,1426.0,8778.0,1
26.0,-20.0,0,74.05,1.0,2,39.9,34.15,0.8558897243107769,14,200.0,1.0,844.0,2240.0,0
4.0,-9.0,0,96.88,1.0,1,89.0,7.88,0.08853932584269662,25,200.0,5.0,671.0,352.0,1
9.0,-20.0,0,438.51,1.0,0,379.0,59.51,0.15701846965699207,25,15800.0,2.0,571.0,120960.0,1
7.0,-8.0,0,92.46,1.0,1,79.0,13.46,0.17037974683544305,25,7225.0,2.0,1396.0,41200.0,1
25.0,2.0,1,56.5,1.0,0,39.9,16.6,0.4160401002506266,18,1400.0,1.0,408.0,8000.0,1
10.0,-20.0,0,96.78,3.0,1,67.9,28.88,0.4253313696612665,10,733.0,2.0,346.0,3060.0,1
28.0,-24.0,0,92.27,3.0,1,74.9,17.37,0.23190921228304406,10,1800.0,1.0,248.0,9600.0,0
4.0,-1.0,0,27.39,1.0,1,19.99,7.4,0.3701850925462732,25,150.0,3.0,335.0,4096.0,1
29.0,13.0,1,16.84,1.0,3,4.99,11.85,2.374749498997996,25,100.0,1.0,454.0,1024.0,0
10.0,-14.0,0,127.64,4.0,1,99.99,27.65,0.2765276527652765,4,1450.0,4.0,1843.0,12000.0,0
12.0,-16.0,0,156.09,3.0,1,129.9,26.19,0.20161662817551962,6,1100.0,2.0,483.0,7500.0,1
15.0,-17.0,0,488.6,8.0,1,390.0,98.6,0.2528205128205128,5,5950.0,4.0,2098.0,64000.0,1
24.0,2.0,1,708.48,5.0,1,451.20000000000005,257.28000000000003,0.5702127659574469,18,6575.0,1.0,197.0,31824.0,0
7.0,-6.0,0,503.65,5.0,1,427.9,75.75,0.1770273428371115,10,3450.0,5.0,1135.0,80000.0,1
4.0,-15.0,0,118.7,1.0,2,99.9,18.8,0.1881881881881882,10,483.0,1.0,660.0,3584.0,1
6.0,-11.0,0,258.67,1.0,2,220.0,38.67,0.17577272727272727,25,2150.0,4.0,419.0,8550.0,0
10.0,-2.0,0,88.34,6.0,1,51.78,36.56,0.7060641174198532,8,541.0,1.0,830.0,3648.0,1
4.0,-11.0,0,34.77,1.0,1,26.99,7.78,0.2882549092256392,25,200.0,1.0,600.0,836.0,1
14.0,-8.0,0,206.92,1.0,0,190.83,16.09,0.08431588324686894,18,416.0,1.0,1116.0,2106.0,1
8.0,-16.0,0,42.17,2.0,1,28.8,13.37,0.46423611111111107,25,1400.0,2.0,814.0,15680.0,1
4.0,-14.0,0,961.49,10.0,1,940.0,21.49,0.02286170212765957,25,18950.0,2.0,1169.0,11648.0,0
8.0,-14.0,0,75.07,2.0,1,59.9,15.17,0.25325542570951587,10,100.0,1.0,819.0,3136.0,1
23.0,-5.0,0,307.14,3.0,1,279.9,27.24,0.09732047159699893,15,297.0,2.0,584.0,3564.0,1
21.0,-2.0,0,80.96,8.0,1,62.9,18.06,0.28712241653418125,25,3100.0,2.0,1043.0,9900.0,1
17.0,-11.0,0,165.94,3.0,1,129.9,36.04,0.27744418783679753,7,4250.0,1.0,1235.0,8000.0,1
12.0,-15.0,0,105.71,8.0,1,87.85,17.86,0.2033010813887308,10,1600.0,2.0,155.0,11232.0,1
6.0,-11.0,0,491.93,5.0,1,439.9,52.03,0.11827688110934304,25,27800.0,2.0,1726.0,128000.0,0
3.0,-20.0,0,163.81,10.0,1,138.0,25.81,0.18702898550724636,18,10050.0,3.0,375.0,58621.0,1
10.0,-4.0,0,46.71,1.0,1,37.99,8.72,0.22953408791787314,25,217.0,1.0,395.0,3136.0,0
22.0,-14.0,0,82.93,1.0,1,56.0,26.93,0.4808928571428571,22,850.0,1.0,558.0,18000.0,0
12.0,-17.0,0,51.0,5.0,1,35.9,15.1,0.42061281337047357,8,450.0,2.0,790.0,2016.0,0
11.0,-18.0,0,62.98,6.0,1,39.9,23.08,0.5784461152882205,18,1550.0,3.0,380.0,21000.0,1
11.0,-16.0,0,82.7,1.0,1,65.0,17.7,0.2723076923076923,18,700.0,1.0,370.0,8736.0,1
7.0,-9.0,0,61.79,1.0,0,49.0,12.79,0.26102040816326527,25,150.0,4.0,2143.0,896.0,1
14.0,-19.0,0,66.05,4.0,1,31.9,34.15,1.0705329153605017,5,200.0,2.0,718.0,2378.0,0
17.0,-22.0,0,213.74,1.0,3,179.6,34.14,0.1900890868596882,10,173.0,1.0,236.0,2808.0,1
8.0,-18.0,0,244.78,8.0,1,218.9,25.88,0.118227501142074,18,4050.0,4.0,833.0,24684.0,1
6.0,-27.0,0,59.83,3.0,1,34.99,24.84,0.7099171191769077,1,50.0,1.0,168.0,1280.0,1
7.0,-24.0,0,85.98,1.0,1,66.99,18.99,0.2834751455441111,25,350.0,1.0,1257.0,2964.0,1
5.0,-8.0,0,25.77,1.0,1,17.99,7.78,0.43246247915508623,25,50.0,1.0,434.0,1520.0,1
32.0,-18.0,0,517.2,10.0,1,439.0,78.2,0.17813211845102506,2,9550.0,6.0,495.0,59400.0,1
15.0,-13.0,0,133.95,1.0,1,109.8,24.15,0.21994535519125682,18,3450.0,1.0,1130.0,17028.0,1
6.0,-16.0,0,196.66,2.0,1,161.04,35.62,0.2211872826626925,25,1138.0,1.0,514.0,23520.0,1
6.0,-14.0,0,35.87,1.0,0,28.0,7.87,0.2810714285714286,25,100.0,2.0,998.0,1156.0,1
13.0,-9.0,0,87.64,1.0,1,69.9,17.74,0.25379113018597993,7,5950.0,6.0,695.0,20539.0,1
15.0,-6.0,0,70.95,1.5,1,51.9,19.05,0.3670520231213873,23,300.0,1.0,435.0,18252.0,1
7.0,-24.0,0,67.16,3.0,1,49.9,17.26,0.3458917835671343,25,1850.0,2.0,341.0,32560.0,1
11.0,-16.0,0,87.16,1.0,0,49.9,37.26,0.7466933867735471,13,150.0,5.0,412.0,1600.0,1
11.0,-11.0,0,245.48,2.0,1,229.0,16.48,0.07196506550218341,25,350.0,4.0,1452.0,2254.0,1
9.0,-14.0,0,35.11,1.0,1,19.87,15.24,0.7669854051333669,25,1600.0,3.0,255.0,720.0,1
14.0,-13.0,0,114.52,1.0,1,91.3,23.22,0.2543263964950712,25,1975.0,1.0,1017.0,16744.0,1
14.0,-13.0,0,72.05,1.0,1,49.99,22.06,0.44128825765153024,4,250.0,6.0,692.0,3328.0,1
7.0,-10.0,0,189.62,1.0,1,179.99,9.63,0.05350297238735485,18,1000.0,5.0,327.0,8280.0,1
5.0,-7.0,0,82.65,1.0,1,69.5,13.15,0.18920863309352517,25,200.0,2.0,802.0,4000.0,1
18.0,-16.0,0,75.62,3.0,1,49.99,25.63,0.5127025405081016,15,1600.0,1.0,1534.0,17500.0,1
7.0,-12.0,0,75.16,1.0,0,59.99,15.17,0.2528754792465411,25,150.0,3.0,790.0,1242.0,1
16.0,-14.0,0,243.36,8.0,1,189.9,53.46,0.28151658767772514,12,900.0,5.0,1480.0,37500.0,1
12.0,-9.0,0,98.85,1.0,0,49.0,49.85,1.0173469387755103,10,200.0,6.0,198.0,352.0,0
12.0,-16.0,0,56.01,1.0,0,39.9,16.11,0.4037593984962406,22,425.0,3.0,759.0,8075.0,1
19.0,-13.0,0,346.96,2.0,1,329.9,17.06,0.05171264019399818,23,5500.0,10.0,1642.0,26825.0,1
10.0,-6.0,0,201.08,1.0,0,191.0,10.08,0.05277486910994764,25,225.0,7.0,3784.0,8100.0,0
10.0,-15.0,0,190.45,1.0,0,177.0,13.45,0.07598870056497174,25,1050.0,1.0,1607.0,12000.0,0
12.0,-4.0,0,114.35,1.0,3,99.9,14.45,0.14464464464464463,18,253.0,1.0,486.0,3600.0,1
5.0,-11.0,0,96.17,8.0,1,75.0,21.17,0.28226666666666667,25,2550.0,1.0,610.0,31500.0,1
11.0,-18.0,0,52.05,1.0,1,29.99,22.06,0.7355785261753918,12,250.0,2.0,680.0,1547.0,1
10.0,-15.0,0,317.21,1.0,0,299.9,17.31,0.0577192397465822,25,850.0,1.0,165.0,15876.0,1
14.0,-7.0,0,259.46,8.0,1,219.0,40.46,0.1847488584474886,18,5350.0,3.0,217.0,32000.0,1
16.0,-13.0,0,109.41,1.0,0,93.0,16.41,0.1764516129032258,10,800.0,2.0,364.0,15300.0,0
7.0,-13.0,0,76.65,3.0,1,58.99,17.66,0.2993727750466181,10,200.0,2.0,492.0,3960.0,0
31.0,11.0,1,75.62,1.0,1,59.99,15.63,0.260543423903984,18,800.0,10.0,1133.0,24000.0,0
4.0,-15.0,0,244.81,3.0,1,219.98,24.83,0.112873897627057,25,11000.0,1.0,2324.0,67280.0,1
9.0,-9.0,0,159.03,3.0,1,144.9,14.13,0.09751552795031056,25,2150.0,1.0,289.0,10395.0,1
12.0,-11.0,0,31.38,1.0,1,18.9,12.48,0.6603174603174604,25,150.0,1.0,476.0,2304.0,1
5.0,-13.0,0,200.04,2.0,1,189.9,10.14,0.05339652448657188,25,1000.0,5.0,675.0,15120.0,1
22.0,-14.0,0,51.25,2.0,1,35.9,15.35,0.4275766016713092,22,370.0,1.0,475.0,11088.0,1
11.0,-8.0,0,61.23,3.0,1,46.0,15.23,0.33108695652173914,17,10000.0,2.0,2035.0,59840.0,0
13.0,-7.0,0,37.75,1.0,0,25.9,11.85,0.45752895752895756,25,150.0,1.0,3831.0,2816.0,1
4.0,-11.0,0,67.18,2.0,1,49.9,17.28,0.3462925851703407,10,250.0,1.0,891.0,4096.0,1
8.0,-19.0,0,277.5,10.0,1,249.0,28.5,0.1144578313253012,25,8150.0,1.0,408.0,32760.0,1
6.0,-20.0,0,45.07,1.0,0,29.97,15.1,0.5038371705038371,25,550.0,1.0,410.0,9600.0,1
17.0,-13.0,0,36.69,3.0,1,19.9,16.79,0.8437185929648241,11,100.0,1.0,287.0,3312.0,1
4.0,-7.0,0,58.16,1.0,1,48.9,9.26,0.18936605316973415,25,600.0,2.0,1681.0,3380.0,0
9.0,-15.0,0,600.3,6.0,1,579.0,21.3,0.03678756476683938,8,2238.0,1.0,1485.0,29160.0,1
7.0,-11.0,0,87.32,1.0,1,79.9,7.42,0.09286608260325406,25,150.0,1.0,1169.0,4096.0,0
1.0,-10.0,0,20.75,2.0,1,12.97,7.78,0.599845797995374,25,100.0,1.0,1568.0,1188.0,1
13.0,-5.0,0,65.09,1.0,0,49.99,15.1,0.30206041208241646,25,600.0,4.0,1025.0,832.0,1
6.0,-14.0,0,80.22,1.0,1,52.9,27.32,0.5164461247637051,4,1400.0,1.0,872.0,23625.0,1
5.0,-10.0,0,100.51,1.0,1,73.02,27.49,0.3764721993974254,18,3500.0,15.0,830.0,35880.0,1
19.0,-10.0,0,105.28,1.0,0,89.9,15.38,0.1710789766407119,17,150.0,3.0,996.0,4046.0,1
5.0,-17.0,0,56.13,3.0,1,42.9,13.23,0.3083916083916084,18,550.0,4.0,471.0,4050.0,1
6.0,-8.0,0,196.32,10.0,1,178.0,18.32,0.10292134831460674,18,1233.0,1.0,637.0,8505.0,1
22.0,-12.0,0,144.34,8.0,1,112.9,31.44,0.2784765279007972,12,584.0,3.0,523.0,2288.0,1
12.0,-11.0,0,1337.19,1.0,0,1287.0,50.19,0.038997668997668995,25,1431.0,1.0,315.0,12600.0,1
6.0,-14.0,0,127.52,1.0,1,113.0,14.52,0.12849557522123894,17,400.0,1.0,94.0,9680.0,0
21.0,4.0,1,45.13,1.0,1,29.9,15.23,0.5093645484949834,18,350.0,1.0,396.0,9375.0,1
6.0,-5.0,0,56.6,1.0,0,49.0,7.6,0.15510204081632653,25,250.0,3.0,600.0,352.0,0
7.0,-3.0,0,68.35,6.0,1,49.9,18.45,0.3697394789579158,10,200.0,2.0,622.0,1120.0,1
11.0,-19.0,0,40.53,4.0,1,14.9,25.63,1.7201342281879193,26,150.0,4.0,1440.0,1188.0,1
7.0,-17.0,0,57.68,1.0,0,49.9,7.78,0.1559118236472946,25,100.0,5.0,412.0,1600.0,1
15.0,-6.0,0,197.07,5.0,1,169.8,27.27,0.1606007067137809,18,1700.0,2.0,1009.0,31500.0,0
11.0,-8.0,0,102.64,1.0,1,89.0,13.64,0.15325842696629213,25,5700.0,5.0,87.0,33930.0,0
16.0,-17.0,0,106.97,1.0,0,89.9,17.07,0.18987764182424915,18,450.0,1.0,609.0,2223.0,0
6.0,-9.0,0,244.74,1.0,0,219.8,24.94,0.11346678798908098,25,1375.0,1.0,189.0,3312.0,1
22.0,-1.0,0,54.11,4.0,1,39.0,15.11,0.3874358974358974,18,1300.0,1.0,142.0,13608.0,1
2.0,-11.0,0,39.48,1.0,1,32.0,7.48,0.23375,25,150.0,6.0,1146.0,15840.0,0
12.0,-12.0,0,487.86,3.0,1,419.9,67.96,0.16184805906168134,10,20500.0,1.0,2172.0,94192.0,1
2.0,-15.0,0,54.72,5.0,1,45.9,8.82,0.19215686274509805,25,350.0,1.0,398.0,1040.0,1
20.0,-11.0,0,98.33,1.0,1,83.0,15.33,0.18469879518072288,22,225.0,1.0,322.0,3094.0,1
18.0,-12.0,0,204.26,10.0,1,169.99,34.27,0.20160009412318372,25,11875.0,1.0,1350.0,68970.0,1
25.0,-19.0,0,74.07,7.0,1,38.4,35.67,0.92890625,20,650.0,1.0,830.0,14000.0,0
6.0,-21.0,0,97.65,1.0,0,79.0,18.65,0.2360759493670886,17,400.0,2.0,949.0,9000.0,1
10.0,-19.0,0,80.56,4.0,1,64.9,15.66,0.24129429892141754,25,1300.0,4.0,1685.0,6156.0,1
11.0,-16.0,0,230.12,4.0,1,179.0,51.12,0.2855865921787709,8,7650.0,2.0,2188.0,8000.0,0
3.0,-12.0,0,102.87,2.0,1,89.9,12.97,0.14427141268075638,25,4450.0,8.0,428.0,26400.0,1
7.0,-15.0,0,76.05,6.0,1,64.99,11.06,0.17018002769656873,25,400.0,1.0,346.0,11250.0,0
13.0,-11.0,0,145.56,1.0,1,129.9,15.66,0.12055427251732101,25,350.0,1.0,554.0,3200.0,1
4.0,-19.0,0,117.31,1.0,1,99.9,17.41,0.17427427427427428,25,3050.0,1.0,274.0,16000.0,1
8.0,-20.0,0,56.42,1.0,0,38.5,17.92,0.4654545454545455,23,1400.0,2.0,426.0,5376.0,1
26.0,-13.0,0,58.97,1.0,1,30.0,28.97,0.9656666666666667,21,125.0,4.0,333.0,1890.0,0
6.0,-16.0,0,41.64,1.0,0,29.9,11.74,0.39264214046822743,25,733.0,1.0,115.0,4104.0,1
14.0,-12.0,0,67.76,1.0,0,52.64,15.12,0.28723404255319146,7,350.0,2.0,617.0,6580.0,1
7.0,-8.0,0,101.74,1.0,1,88.0,13.74,0.15613636363636363,17,207.0,1.0,321.0,2652.0,1
8.0,-14.0,0,349.7,6.0,1,320.0,29.7,0.09281249999999999,17,1136.0,1.0,642.0,9072.0,1
10.0,-15.0,0,117.82,4.0,1,99.0,18.82,0.1901010101010101,25,1600.0,4.0,580.0,6000.0,0
6.0,-18.0,0,225.21,1.0,0,209.0,16.21,0.07755980861244019,25,500.0,3.0,1306.0,3825.0,1
19.0,-14.0,0,44.59,4.0,1,31.9,12.69,0.3978056426332288,25,450.0,1.0,112.0,4800.0,1
29.0,3.0,1,188.44,1.0,1,170.0,18.44,0.10847058823529412,18,1500.0,2.0,1313.0,17920.0,0
6.0,-14.0,0,133.85,1.0,2,119.99,13.86,0.11550962580215018,25,1037.0,1.0,410.0,12000.0,1
14.0,-11.0,0,25.85,1.0,0,10.75,15.1,1.4046511627906977,17,450.0,3.0,182.0,3328.0,1
10.0,-28.0,0,109.89,1.0,0,89.9,19.99,0.22235817575083422,6,200.0,2.0,431.0,1728.0,1
7.0,-28.0,0,41.69,3.0,1,24.9,16.79,0.6742971887550201,8,150.0,6.0,142.0,1584.0,1
4.0,-5.0,0,257.61,10.0,1,249.0,8.61,0.03457831325301205,25,336.0,3.0,578.0,2288.0,1
7.0,-9.0,0,58.63,1.0,1,49.99,8.64,0.17283456691338267,25,1110.0,1.0,409.0,3762.0,1
9.0,-9.0,0,134.27,2.0,1,117.3,16.97,0.14467178175618073,25,4105.0,1.0,555.0,44890.0,1
5.0,-7.0,0,27.29,1.0,0,19.9,7.39,0.371356783919598,25,150.0,3.0,615.0,1540.0,1
24.0,-8.0,0,106.87,1.0,3,89.0,17.87,0.2007865168539326,18,1500.0,4.0,223.0,34800.0,1
21.0,-17.0,0,1157.19,8.0,1,1099.0,58.19,0.05294813466787989,14,383.0,3.0,742.0,2496.0,1
4.0,-9.0,0,30.38,1.0,0,22.99,7.39,0.32144410613310137,25,200.0,1.0,322.0,836.0,1
10.0,-18.0,0,78.28,1.0,1,62.4,15.88,0.2544871794871795,25,550.0,2.0,525.0,6000.0,1
8.0,-22.0,0,233.06,5.0,1,158.0,75.06,0.4750632911392405,23,10100.0,1.0,403.0,24624.0,1
8.0,-9.0,0,99.72999999999999,1.0,1,85.4,14.33,0.16779859484777518,10,1450.0,1.0,573.0,16170.0,1
7.0,-15.0,0,206.07,1.0,0,189.99,16.08,0.08463603347544606,10,4338.0,2.0,514.0,2856.0,1
16.0,-10.0,0,73.15,1.0,0,56.99,16.16,0.28355851903842777,10,825.0,1.0,381.0,18000.0,0
6.0,-21.0,0,204.0,1.0,0,169.8,34.2,0.20141342756183747,25,429.0,1.0,282.0,4207.5,0
24.0,-7.0,0,167.49,1.0,0,150.0,17.49,0.1166,12,200.0,1.0,2894.0,2805.0,0
9.0,-8.0,0,14.72,1.0,1,6.0,8.72,1.4533333333333334,25,300.0,1.0,148.0,3840.0,0
17.0,-9.0,0,129.98,1.0,0,94.0,35.98,0.38276595744680847,9,600.0,2.0,650.0,24000.0,1
14.0,-7.0,0,57.58,5.0,1,42.97,14.61,0.3400046544100535,25,1200.0,3.0,2432.0,1936.0,1
5.0,-9.0,0,233.84,1.0,1,225.0,8.84,0.03928888888888889,25,100.0,1.0,134.0,2560.0,1
15.0,-6.0,0,117.93,4.0,1,99.0,18.93,0.19121212121212122,18,1600.0,1.0,347.0,7700.0,1
3.0,-15.0,0,89.41,1.0,1,75.9,13.51,0.17799736495388668,25,10950.0,2.0,226.0,20400.0,1
23.0,0.0,0,180.8,4.0,1,146.9,33.9,0.23076923076923075,10,128.5,1.0,928.0,3061.5,1
16.0,-26.0,0,103.35,1.0,0,79.99,23.36,0.2920365045630704,18,1100.0,1.0,371.0,2400.0,1
9.0,-14.0,0,122.7,1.0,0,94.9,27.799999999999997,0.2929399367755532,10,950.0,1.5,1308.5,9536.0,1
7.0,-11.0,0,103.86,1.0,0,87.0,16.86,0.19379310344827586,10,1813.0,1.0,279.0,37788.0,1
16.0,-14.0,0,44.61,1.0,1,28.5,16.11,0.5652631578947368,6,1250.0,2.0,215.0,31920.0,1
33.0,2.0,1,1040.35,10.0,1,987.0,53.35,0.05405268490374873,5,15800.0,5.0,1447.0,134292.0,0
14.0,-10.0,0,81.21,1.0,1,65.0,16.21,0.2493846153846154,10,700.0,1.0,879.0,8000.0,1
9.0,-16.0,0,443.33,10.0,1,419.9,23.43,0.05579899976184806,18,3100.0,3.0,692.0,52668.0,1
24.0,-14.0,0,105.84,2.0,1,58.9,46.94,0.796943972835314,23,1750.0,4.0,1565.0,9600.0,1
6.0,-17.0,0,80.11,4.0,1,64.9,15.21,0.23436055469953773,25,1500.0,1.0,2691.0,5040.0,1
6.0,-17.0,0,190.57,2.0,1,168.9,21.67,0.12830076968620485,17,1400.0,5.0,409.0,45000.0,1
7.0,-33.0,0,266.5,8.0,1,219.8,46.7,0.2124658780709736,18,1350.0,1.0,189.0,9864.0,1
6.0,-14.0,0,106.29,1.0,0,89.9,16.39,0.18231368186874305,18,800.0,2.0,185.0,6336.0,1
9.0,0.0,0,394.52,8.0,1,369.0,25.52,0.06915989159891599,25,5500.0,1.0,482.0,49392.0,1
6.0,-23.0,0,26.79,1.0,0,14.0,12.79,0.9135714285714285,10,217.0,3.0,434.0,936.0,1
3.0,-4.0,0,359.46,1.0,1,329.9,29.56,0.08960290997271901,25,10300.0,3.0,698.0,80262.0,1
12.0,-16.0,0,319.66,5.0,1,299.99,19.67,0.0655688522950765,4,501.0,2.0,408.0,3276.0,1
17.0,-23.0,0,81.88,6.0,1,56.99,24.89,0.4367432882961923,9,300.0,2.0,1580.0,3200.0,0
19.0,1.0,1,103.37,2.0,1,89.0,14.37,0.16146067415730336,18,200.0,5.0,671.0,352.0,0
7.0,-12.0,0,46.84,1.0,0,34.99,11.85,0.33866819091168904,25,217.0,1.0,395.0,3136.0,1
4.0,-19.0,0,267.99,5.0,1,249.99,18.0,0.0720028801152046,10,600.0,1.0,970.0,4096.0,1
16.0,-7.0,0,85.14,1.0,1,68.9,16.24,0.2357039187227866,25,700.0,2.0,241.0,32200.0,1
8.0,-10.0,0,117.94,3.0,1,99.99,17.95,0.17951795179517951,17,1250.0,1.0,1018.0,15750.0,1
5.0,-7.0,0,36.77,1.0,0,28.99,7.78,0.26836840289755093,25,150.0,2.0,602.0,1520.0,1
10.0,-24.0,0,216.26,3.0,1,154.9,61.36,0.3961265332472563,14,250.0,5.0,2290.0,1584.0,1
8.0,-17.0,0,206.29,1.0,0,189.0,17.29,0.09148148148148148,8,950.0,4.0,993.0,20295.0,1
10.0,3.0,1,415.94,3.0,1,395.0,20.94,0.053012658227848106,25,10664.0,5.0,268.0,134505.0,0
15.0,-27.0,0,719.76,10.0,1,699.17,20.59,0.02944920405623811,18,600.0,2.0,1527.0,6720.0,0
8.0,-10.0,0,106.78,8.0,1,89.9,16.88,0.18776418242491655,6,750.0,5.0,701.0,9900.0,1
6.0,-17.0,0,153.9,1.0,2,139.9,14.0,0.10007147962830593,10,10225.0,3.0,1194.0,2299.0,0
7.0,-15.0,0,86.15,1.0,0,69.9,16.25,0.23247496423462086,18,600.0,10.0,200.0,15000.0,1
16.0,-16.0,0,348.98,3.0,1,325.0,23.98,0.07378461538461538,12,450.0,2.0,599.0,3211.0,1
14.0,-15.0,0,116.94,4.0,1,99.99,16.95,0.16951695169516953,18,4475.0,1.0,995.0,32736.0,0
12.0,-27.0,0,45.03,1.0,1,27.9,17.13,0.613978494623656,17,200.0,2.0,1074.0,2340.0,0
6.0,-20.0,0,90.36,1.0,1,43.8,46.56,1.063013698630137,18,556.0,1.0,543.0,7560.0,1
13.0,-2.0,0,32.23,1.0,0,17.0,15.23,0.8958823529411765,8,150.0,3.0,996.0,4046.0,1
6.0,-23.0,0,89.61,2.0,1,79.9,9.71,0.12152690863579474,25,180.0,1.0,256.0,2210.0,0
18.0,-14.0,0,1251.44,10.0,1,1224.99,26.45,0.021592012996024458,22,412.0,4.0,3071.0,2873.0,1
12.0,-13.0,0,106.23,6.0,1,89.9,16.33,0.18164627363737484,22,1383.0,1.0,245.0,20000.0,1
14.0,-10.0,0,428.8,3.0,1,364.0,64.8,0.17802197802197803,15,900.0,1.0,625.0,11400.0,1
15.0,-8.0,0,69.9,1.0,1,69.9,0.0,0.0,10,2600.0,6.0,903.0,15000.0,1
24.0,-24.0,0,38.95,1.0,1,16.1,22.85,1.4192546583850931,2,200.0,1.0,1271.0,600.0,1
21.0,-19.0,0,111.4,8.0,1,69.8,41.6,0.5959885386819485,14,300.0,1.0,1101.0,2520.0,1
3.0,-6.0,0,317.64,3.0,1,242.8,74.85,0.3082784184514003,25,7066.666666666667,1.6666666666666667,1775.0,50552.666666666664,1
22.0,-12.0,0,118.89,10.0,1,95.9,22.99,0.23972888425443167,18,700.0,1.0,449.0,4845.0,0
9.0,-15.0,0,101.93,2.0,1,84.9,17.03,0.2005889281507656,18,512.0,6.0,1355.0,6930.0,1
16.0,-14.0,0,227.82,1.0,0,179.9,47.92,0.26637020566981656,7,2350.0,3.0,1987.0,23400.0,0
14.0,-18.0,0,362.38,10.0,1,319.98,42.4,0.13250828176761045,10,2400.0,1.0,718.0,16632.0,0
9.0,-22.0,0,117.85,4.0,1,99.9,17.95,0.17967967967967965,22,1150.0,3.0,451.0,5544.0,1
20.0,-15.0,0,112.38,1.0,0,95.0,17.38,0.1829473684210526,18,350.0,1.0,770.0,7980.0,1
14.0,-5.0,0,73.34,2.0,1,59.9,13.44,0.22437395659432388,25,1550.0,2.0,348.0,19800.0,1
10.0,-11.0,0,224.98,3.0,1,212.0,12.98,0.061226415094339626,25,342.0,1.0,236.0,3510.0,1
17.0,-14.0,0,75.24,7.0,1,39.98,35.26,0.8819409704852427,5,125.0,4.0,333.0,1890.0,0
19.0,-12.0,0,355.03,2.0,1,319.0,36.03,0.11294670846394984,14,300.0,5.0,1914.0,4096.0,1
14.0,-22.0,0,257.1,3.0,1,238.99,18.11,0.07577722917276873,4,300.0,1.0,494.0,2268.0,1
18.0,-10.0,0,571.73,1.5,1,550.0,21.73,0.03950909090909091,17,425.0,1.0,623.0,3952.0,1
4.0,-24.0,0,102.35,2.0,1,79.0,23.35,0.2955696202531646,25,2250.0,1.0,587.0,15625.0,1
8.0,-13.0,0,59.1,3.0,1,44.0,15.1,0.3431818181818182,17,250.0,4.0,181.0,640.0,0
13.0,-6.0,0,162.65,4.0,1,149.9,12.75,0.08505670446964643,25,1700.0,1.0,234.0,7616.0,1
11.0,-14.0,0,304.7,10.0,1,278.0,26.7,0.0960431654676259,25,5500.0,1.0,731.0,29580.0,1
5.0,-14.0,0,40.95,1.0,1,29.99,10.96,0.36545515171723914,25,400.0,5.0,1037.0,6615.0,1
13.0,-14.0,0,350.09000000000003,1.0,1,329.9,20.19,0.06120036374658988,22,5500.0,10.0,1642.0,26825.0,1
2.0,-12.0,0,373.78,2.0,1,288.0,85.78,0.2978472222222222,25,19300.0,2.0,655.0,127756.0,1
9.0,-18.0,0,1391.28,10.0,1,1299.0,92.28,0.07103926096997691,17,20850.0,2.0,143.0,125000.0,1
7.0,-21.0,0,79.51,3.0,1,59.9,19.61,0.32737896494156926,25,1275.0,1.0,677.0,7429.0,0
7.0,-10.0,0,210.6,5.0,1,185.0,25.6,0.13837837837837838,25,10600.0,2.0,573.0,64449.0,1
9.0,-17.0,0,168.04,1.0,1,148.9,19.14,0.1285426460711887,10,250.0,1.0,597.0,2754.0,1
20.0,-12.0,0,56.03,1.0,0,40.8,15.23,0.37328431372549026,18,600.0,1.0,246.0,19375.0,1
20.0,-1.0,0,116.94,1.0,1,99.99,16.95,0.16951695169516953,23,4475.0,1.0,995.0,32736.0,0
16.0,-1.0,0,102.17,5.0,1,84.0,18.17,0.21630952380952384,17,1050.0,3.0,530.0,9000.0,0
8.0,-14.0,0,97.71,4.0,1,79.9,17.81,0.2229036295369211,25,1183.0,2.0,301.0,2990.0,1
11.0,-9.0,0,26.7,1.0,0,11.6,15.1,1.3017241379310345,23,275.0,1.0,214.0,3672.0,1
11.0,-20.0,0,210.03,3.0,1,175.0,35.03,0.20017142857142858,9,550.0,5.0,425.0,352.0,1
12.0,-20.0,0,195.32,6.0,1,139.9,55.42,0.39614010007147965,4,17550.0,5.0,485.0,68620.0,1
6.0,-7.0,0,34.24,3.0,1,24.9,9.34,0.3751004016064257,25,800.0,1.0,183.0,6400.0,0
12.0,-9.0,0,63.1,1.0,1,49.0,14.1,0.28775510204081634,10,200.0,4.0,312.0,352.0,1
1.0,-14.0,0,37.77,1.0,1,29.99,7.78,0.25941980660220076,25,190.0,1.0,196.0,3040.0,1
16.0,-6.0,0,59.96,1.0,1,49.0,10.96,0.22367346938775512,25,250.0,3.0,553.0,1496.0,1
23.0,-11.0,0,146.96,2.0,1,119.8,27.16,0.2267111853088481,22,4250.0,1.0,1235.0,8000.0,1
